steam_id_number,game_title,release_month,release_year,release_price,lowest_estimated_owners_number,highest_estimated_owners_number,average_estimated_owners_number,developer,publisher,estimated_revenue
5369,青鳥樂園 Blue Bird Land EP.1 上篇,October,2021,6.99,20000.0,20000.0,20000.0,Dark Light Studio,"Dark Light Studio, Light of Creators",139800.0
5370,REM Cycles,March,2021,14.99,20000.0,20000.0,20000.0,Indispensable Studios,Indispensable Studios,299800.0
5371,Vulgord's Tower,August,2021,12.99,20000.0,20000.0,20000.0,Stone Giant,Stone Giant,259800.0
5372,雪国の少女,March,2021,6.99,20000.0,20000.0,20000.0,Somfy,Somfy,139800.0
5373,Roguely,June,2021,5.99,20000.0,20000.0,20000.0,SQRL Studios,SQRL Studios,119800.0
5374,Album Corvus,May,2021,12.99,20000.0,20000.0,20000.0,Devil's Dozen Games,Devil's Dozen Games,259800.0
5375,Burning Horns: A Bara Isekai JRPG,March,2022,6.99,20000.0,20000.0,20000.0,"Male Doll, Hexproof Yag",Male Doll,139800.0
5376,Re:Kuroi,January,2022,15.99,20000.0,20000.0,20000.0,ecoddr,Gotcha Gotcha Games,319800.0
5377,Tales of Farhollow,April,2021,1.99,20000.0,20000.0,20000.0,Gabaghoul Games LLC,Gabaghoul Games LLC,39800.0
5378,Strings of Divinity | The Spell Plague,January,2022,7.99,20000.0,20000.0,20000.0,Gigsjaw,Gigsjaw,159800.0
5379,"Slayers, Inc.",September,2021,9.99,20000.0,50000.0,35000.0,Woogedy Games,Woogedy Games,349650.0
5380,Heroes of Yore,August,2021,1.74,20000.0,20000.0,20000.0,Vogel Vision LLC,Vogel Vision LLC,34800.0
5381,Soran,June,2021,0.0,20000.0,20000.0,20000.0,Joseph Keenan,Jazzcharles Games,0.0
5382,Happy Bones Infernal,March,2022,6.99,20000.0,20000.0,20000.0,Frosted Fears Game Studios,Frosted Fears Game Studios,139800.0
5383,Lightsmith,August,2021,8.99,20000.0,20000.0,20000.0,A Few Dragons Pty Ltd,A Few Dragons Pty Ltd,179800.0
5384,Small Press Tycoon,May,2021,0.99,20000.0,20000.0,20000.0,Inpatient Interactive,Inpatient Interactive,19800.0
5385,Cliffhanger: Challenger of Tomorrow,November,2021,5.99,20000.0,50000.0,35000.0,Choice of Games,Choice of Games,209650.0
5386,The Witch Doctor,July,2021,5.99,20000.0,20000.0,20000.0,Valkyria Games,Aldorlea Games,119800.0
5387,CubeCube,December,2021,1.99,20000.0,20000.0,20000.0,ZiyoKeung,ZiyoKeung,39800.0
5388,Only Me,July,2021,3.99,20000.0,20000.0,20000.0,崔资坦独立游戏工作室,崔资坦独立游戏工作室,79800.0
5389,Daydream,June,2022,19.99,20000.0,20000.0,20000.0,Adventure Hat,Adventure Hat,399799.99999999994
5390,Fantasy Heroes: 4-Directional Character Editor & Sprite Sheet Maker,September,2021,19.99,20000.0,20000.0,20000.0,Hippo Games,Hippo Games,399799.99999999994
5391,Moondrop,August,2022,9.99,20000.0,20000.0,20000.0,Moonroof Studios,Moonroof Studios,199800.0
5392,Cat Jumper,October,2021,1.99,20000.0,20000.0,20000.0,THEREED BAS,THEREED BAS,39800.0
5393,Interstellar Airgap,October,2021,4.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,99800.0
5394,Warlordocracy,July,2022,4.99,20000.0,20000.0,20000.0,"Brian Lancaster, Laughing Coyote Software","Brian Lancaster, Laughing Coyote Software",99800.0
5395,Hydra Lists,February,2022,4.99,20000.0,20000.0,20000.0,Black Cardinal Software LLC,Black Cardinal Software LLC,99800.0
5396,琴覆天下,November,2021,9.99,20000.0,20000.0,20000.0,闪艺互动,闪艺互动,199800.0
5397,Trials of Proelium,December,2021,11.99,20000.0,50000.0,35000.0,Retroactive Fort,Retroactive Fort,419650.0
5398,Beyond dreams,November,2021,2.69,20000.0,50000.0,35000.0,狐一,狐一,94150.0
5399,Sword of Elpisia,January,2022,14.99,20000.0,20000.0,20000.0,Exe Create Inc.,KEMCO,299800.0
5400,amazin' George 2,January,2022,5.99,20000.0,20000.0,20000.0,Spacefarer Games Limited,Dark Design Studios Holdings Co. Ltd,119800.0
5401,Safe and Sound - Indie Game,February,2022,8.99,20000.0,20000.0,20000.0,Apolo Games,Apolo Games,179800.0
5402,A Factory Job,March,2022,1.99,20000.0,20000.0,20000.0,Mitchell Hartwell,Mellow Day Games,39800.0
5403,Castle Greyrot,July,2022,13.49,20000.0,20000.0,20000.0,sawworm Games,sawworm Games,269800.0
5404,Magic Tower (Destroy the Wormhole),April,2022,1.99,20000.0,20000.0,20000.0,XU YANTAO,XU YANTAO,39800.0
5405,B99,May,2022,14.99,20000.0,20000.0,20000.0,Iron Stomach LLC,Iron Stomach LLC,299800.0
5406,The Finally รักเราชั่วนิรันดร์,May,2022,3.59,20000.0,20000.0,20000.0,"Theera Sirirattananont, Theera","THstudio, Theera",71800.0
5407,God Edge,May,2022,4.99,20000.0,20000.0,20000.0,Thomas Weaver Games,Thomas Weaver Games,99800.0
5408,MYAOSOFTガラケーコレクション,August,2022,9.99,20000.0,20000.0,20000.0,MYAOSOFT,MYAOSOFT,199800.0
5409,Fighter X Fighter,August,2022,4.99,20000.0,20000.0,20000.0,WANG TAO,WANG TAO,99800.0
5410,Night Flight,August,2022,1.49,20000.0,20000.0,20000.0,Shao Indie,Shao Indie,29800.0
5411,魔塔三国之逆乱时空,September,2022,2.99,20000.0,20000.0,20000.0,赚大钱工作室,赚大钱工作室,59800.00000000001
5412,Warlock's Citadel,October,2015,5.99,20000.0,20000.0,20000.0,"Byte-UP Co., ltd.","Byte-UP Co., ltd.",119800.0
5413,Emberdoom,September,2017,9.99,20000.0,50000.0,35000.0,"Loud King Studios, LLC","Loud King Studios, LLC",349650.0
5414,Birthseederia,August,2017,9.99,20000.0,20000.0,20000.0,Onefurinthebox,Onefurinthebox,199800.0
5415,归墟纪·寂夜 FINAL WORLD,June,2017,16.99,20000.0,20000.0,20000.0,Shine World,Shine World,339799.99999999994
5416,Zenethics Lab : Outbreak,September,2017,3.99,20000.0,20000.0,20000.0,Gilles Schaeck,Gilles Schaeck,79800.0
5417,Fantasy of Eden,November,2017,2.99,20000.0,20000.0,20000.0,HUNTERS,HUNTERS,59800.00000000001
5418,To The Capital 2,February,2019,4.99,20000.0,50000.0,35000.0,Kormishenkov Anton,Kormishenkov Anton,174650.0
5419,Tactical Chronicle,April,2018,4.99,20000.0,20000.0,20000.0,Yellow Factory,Sekai Project,99800.0
5420,Sea Explorer,May,2018,2.99,20000.0,20000.0,20000.0,Armagedoom Games,Armagedoom Games,59800.00000000001
5421,Koikoi,July,2018,10.99,20000.0,20000.0,20000.0,RadicalHyena,RadicalHyena,219800.0
5422,Nocturne of Steel,September,2018,0.99,20000.0,20000.0,20000.0,Games by Bill B.,Games by Bill B.,19800.0
5423,Atrocity,December,2018,9.99,20000.0,20000.0,20000.0,Solare Games,Solare Games,199800.0
5424,Eggys Games Flash Collection,January,2019,2.99,20000.0,20000.0,20000.0,Eggy,Eggys Games,59800.00000000001
5425,The Fifth Horseman,May,2019,1.99,20000.0,20000.0,20000.0,Angelo Parodi,Angelo Parodi,39800.0
5426,Templum de Malum,June,2019,4.49,20000.0,20000.0,20000.0,Nuts and Volts Electronics,Nuts and Volts Electronics,89800.0
5427,Everything is Mayo,September,2019,0.99,20000.0,20000.0,20000.0,NordicAtlas,NordicAtlas,19800.0
5428,Miriel Saga,October,2019,14.99,20000.0,20000.0,20000.0,NG+ Studios,NG+ Studios,299800.0
5429,陆大迹神Ⅱ,January,2020,2.99,20000.0,20000.0,20000.0,CenHangKai,CenHangKai,59800.00000000001
5430,Great Adventure in the World of Sky,April,2020,8.99,20000.0,20000.0,20000.0,小正哥,小正哥,179800.0
5431,Kingdom vs Zombies,April,2020,1.19,20000.0,20000.0,20000.0,Adam Cs,Adam Cs,23800.0
5432,Collection Quest,May,2020,2.99,20000.0,20000.0,20000.0,wasitworthitdev,wasitworthitdev,59800.00000000001
5433,Programmer Dungeon Knightress,September,2022,6.79,20000.0,20000.0,20000.0,Dragon Lord Studio,Dragon Lord Studio,135800.0
5434,Furs of Fury,July,2021,0.0,20000.0,20000.0,20000.0,"Andy Domin, Sara Domin, Nick Ingvoldstad, Brendan Bagley",Your Infamous,0.0
5435,Apprentice Arriving,July,2020,12.99,100000.0,200000.0,150000.0,Jewel Seeker Entertainment,Jewel Seeker Entertainment,1948500.0
5436,Burst Planet,March,2021,19.99,20000.0,20000.0,20000.0,KX Games,KX Games,399799.99999999994
5437,Crystal Ortha,November,2020,14.99,20000.0,50000.0,35000.0,"Hit-Point Co.,Ltd.",KEMCO,524650.0
5438,Proven: A Math RPG,December,2020,1.99,20000.0,20000.0,20000.0,Sean Robbins,SB Media Productions LLC,39800.0
5439,Isekai: Reincarnation in a New World,December,2020,3.99,20000.0,20000.0,20000.0,Marcelo Aparecido de Almeida Junior,Marcelo Aparecido de Almeida Junior,79800.0
5440,Citizens Unite!: Earth x Space,January,2021,29.99,20000.0,20000.0,20000.0,Eden Industries,KEMCO,599800.0
5441,Fluffy Gore,May,2021,6.99,20000.0,20000.0,20000.0,Darkenauts Studio,Darkenauts Studio,139800.0
5442,CELLAR | Roguelike + Quest,February,2021,4.99,20000.0,50000.0,35000.0,Pavel Divnenko,Pavel Divnenko,174650.0
5443,Pangea,November,2021,6.99,20000.0,50000.0,35000.0,Andrew Bykov,Hommer Games,244650.0
5444,Karakuri-kun: A Japanese Tale,March,2021,1.99,20000.0,20000.0,20000.0,"JBO Media, Angel Star Studios",Angel Star Studios,39800.0
5445,The Shepherd,March,2022,10.99,20000.0,20000.0,20000.0,MW Hashem,MeemWow Games,219800.0
5446,Struggle For Talyria,July,2021,4.99,20000.0,20000.0,20000.0,Scalding Soup Studios,Scalding Soup Studios,99800.0
5447,梦落凡尘,May,2021,0.99,20000.0,50000.0,35000.0,竹林晚风,竹林晚风,34650.0
5448,Legacy of Vane,July,2021,2.99,20000.0,20000.0,20000.0,G. A. Williams,G. A. Williams,59800.00000000001
5449,3D Double Dealing Character,September,2021,14.99,50000.0,100000.0,75000.0,ST.Games同人游戏社团,ST.Games同人游戏社团,1124250.0
5450,Emperium,April,2021,0.99,20000.0,20000.0,20000.0,Bryan Roberts,Bryan Roberts,19800.0
5451,Monster Battle Quest,May,2021,1.99,20000.0,20000.0,20000.0,Boogygames Studios,Boogygames Studios,39800.0
5452,Amneron's Legacy,June,2021,8.99,20000.0,20000.0,20000.0,Rythane (JRH),Rythane (JRH),179800.0
5453,Azurael’s Circle: Chapter 5,July,2021,1.99,20000.0,50000.0,35000.0,Jordan Allen,Enkian Games,69650.0
5454,ball.io,November,2021,0.99,20000.0,20000.0,20000.0,Ant Design Games,Ant Design Games,19800.0
5455,Temple of Endless Night,November,2021,4.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,99800.0
5456,Heroes of Xanfurth,November,2021,0.0,20000.0,20000.0,20000.0,Shatter Wing Studios,Shatter Wing Studios,0.0
5457,贸易与马车,December,2021,2.99,20000.0,20000.0,20000.0,SiTong Tech,SiTong Tech,59800.00000000001
5458,Dungeon Maker,January,2022,9.99,20000.0,20000.0,20000.0,Brian De La Franier,Tavarin Games,199800.0
5459,Prayer of the Faithless,May,2022,9.99,50000.0,100000.0,75000.0,Red_Nova,Red_Nova,749250.0
5460,EVERING,May,2022,9.99,20000.0,20000.0,20000.0,Purpure Studio,Purpure Studio,199800.0
5461,HRD 3 Pegasus Island,April,2022,14.99,20000.0,20000.0,20000.0,Loot Inside,Loot Inside,299800.0
5462,The Farmer's Story of Slow Life,May,2022,24.99,20000.0,20000.0,20000.0,OikariBuncho,OikariBuncho,499799.99999999994
5463,Space Survival,May,2022,6.99,20000.0,20000.0,20000.0,DY STUDIO,DY STUDIO,139800.0
5464,Cryptr,August,2022,9.99,20000.0,20000.0,20000.0,instructions unclear,instructions unclear,199800.0
5465,禁忌taboo,August,2022,2.99,20000.0,20000.0,20000.0,junzhu,junzhu,59800.00000000001
5466,死亡旅店Ⅱ亡者归来-Death Inn Ⅱ The Immortal Is Coming,June,2022,10.99,20000.0,20000.0,20000.0,橙光游戏,橙光游戏,219800.0
5467,Floors of Discomfort,May,2015,1.99,20000.0,20000.0,20000.0,Three Prong Productions,Three Prong Productions,39800.0
5468,The ORPHEUS Ruse,December,2013,3.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,79800.0
5469,Mythic Victory Arena,October,2016,4.99,20000.0,50000.0,35000.0,Resi,MVA_Resi,174650.0
5470,StratoBash,June,2017,3.99,20000.0,20000.0,20000.0,Phr00t's Software,Phr00t's Software,79800.0
5471,xDrive VR,June,2017,12.99,20000.0,20000.0,20000.0,Themes_Daly,Themes_Daly,259800.0
5472,Sakeretsu,June,2017,1.99,20000.0,20000.0,20000.0,KLASSEN,KLASSEN,39800.0
5473,The Last Monster Master,September,2017,5.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,119800.0
5474,Dolla World,July,2018,3.99,20000.0,20000.0,20000.0,He Zhengchun,He Zhengchun,79800.0
5475,Turn-Based Champion,June,2018,3.99,20000.0,20000.0,20000.0,Searchlight Games,Searchlight Games,79800.0
5476,Magicae Mundi,October,2018,7.99,20000.0,20000.0,20000.0,Sylvestre Studio,0,159800.0
5477,YOMOTSU,October,2018,0.99,20000.0,20000.0,20000.0,Akumu Games,Akumu Games,19800.0
5478,The Superlatives: Shattered Worlds,March,2019,4.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,99800.0
5479,Decker,June,2019,6.0,20000.0,20000.0,20000.0,Rich Vos,Rich Vos,120000.0
5480,reD:起始的旋转之音(The beginning of the Melody),July,2019,0.99,100000.0,200000.0,150000.0,ButterCube,ButterCube,148500.0
5481,End of Realms,November,2019,7.99,20000.0,20000.0,20000.0,"Marcin Jarkiewicz, Mateusz Jarkiewicz",Marcin Jarkiewicz,159800.0
5482,A Pirate's Pleasure,December,2019,5.99,20000.0,20000.0,20000.0,Heart's Choice,Heart's Choice,119800.0
5483,Dawnfall,December,2019,4.99,20000.0,20000.0,20000.0,Heart's Choice,Heart's Choice,99800.0
5484,Super Rhythm Duel,January,2022,0.99,20000.0,20000.0,20000.0,SRD TEAM,SRD TEAM,19800.0
5485,CRUEL WORLD,March,2020,9.99,20000.0,20000.0,20000.0,SiberianGames,SiberianGames,199800.0
5486,Martian Potato,June,2020,4.99,20000.0,20000.0,20000.0,Frosted Wings Studio,Frosted Wings Studio,99800.0
5487,Whispers of the Ancients,November,2020,9.99,20000.0,20000.0,20000.0,Mumin Bayar,Mumin Bayar,199800.0
5488,NovaMundi,April,2021,12.99,20000.0,20000.0,20000.0,Slashware Interactive,Slashware Interactive,259800.0
5489,Warrior Beneath Heaven,October,2020,3.59,500000.0,1000000.0,750000.0,Keyue Game Studio,Keyue Game Studio,2692500.0
5490,Gael's Quest,November,2020,5.99,20000.0,20000.0,20000.0,"Louka Lemire, William Harvey",Louka Lemire,119800.0
5491,Space Station Sprint,August,2021,9.99,20000.0,20000.0,20000.0,Snow Day Software,Snow Day Software,199800.0
5492,Niinamigota,February,2021,0.99,20000.0,20000.0,20000.0,"Colin Sandquist, Kadokawa Future Publishing, Enterbrain","Sandquist Games, Kadokawa Future Publishing, Enterbrain",19800.0
5493,Blimps,January,2021,6.99,20000.0,50000.0,35000.0,Paint Can Games LLC,Paint Can Games LLC,244650.0
5494,The Trader,July,2021,9.99,20000.0,20000.0,20000.0,IndieDevDan,IndieDevDan,199800.0
5495,Pandora : Wild Origins,September,2021,18.99,20000.0,20000.0,20000.0,Luneria Studio,Luneria Studio,379799.99999999994
5496,Bigger Bikes,October,2021,0.49,20000.0,20000.0,20000.0,Boom Games,Boom Games,9800.0
5497,JAMM,November,2021,5.99,20000.0,20000.0,20000.0,Cave Bear Studio LLC,Cave Bear Studio LLC,119800.0
5498,Saint Maribel,March,2022,19.99,20000.0,20000.0,20000.0,azucat,azucat,399799.99999999994
5499,月影待蚀 / The Incomplete Lunar,January,2022,4.99,20000.0,20000.0,20000.0,DAKIDAKI,DAKIDAKI,99800.0
5500,DarkBlood -Reborn-,February,2022,9.99,20000.0,20000.0,20000.0,toihaus,toihaus,199800.0
5501,It's On You,January,2022,4.99,20000.0,20000.0,20000.0,Real Direction LTD,Real Direction LTD,99800.0
5502,Realm of Cubes,May,2022,14.99,20000.0,50000.0,35000.0,Realm of Cubes Creations,Realm of Cubes Creations,524650.0
5503,Underdone,September,2017,4.99,20000.0,20000.0,20000.0,The Commander,The Commander,99800.0
5504,Unrested Development,October,2017,1.99,20000.0,20000.0,20000.0,Rock Cow Productions,Pig Ignorant Entertainment,39800.0
5505,Tiny Force Deluxe,October,2017,5.99,20000.0,20000.0,20000.0,Sinergia Studios,Sinergia Studios,119800.0
5506,Shadows in the Darkness,October,2017,4.99,20000.0,20000.0,20000.0,Scornz,Scornz,99800.0
5507,CG the Seven Virus Knights,December,2017,0.99,20000.0,20000.0,20000.0,Ryan Carlos,Ryan Carlos,19800.0
5508,Three life,August,2018,1.99,20000.0,20000.0,20000.0,unew,5th VR,39800.0
5509,苍夜,September,2018,0.49,20000.0,20000.0,20000.0,16air,Ningbing Games,9800.0
5510,Choice of Broadsides: HMS Foraker,September,2018,4.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,99800.0
5511,Vengeful Bat Dungeon Crawler,April,2019,0.55,20000.0,20000.0,20000.0,Brewsterland Studios,Brewsterland Studios,11000.0
5512,Sexy President,September,2019,5.99,20000.0,20000.0,20000.0,Great Idea Games,Great Idea Games,119800.0
5513,Dark Invasion VR,December,2019,9.99,20000.0,20000.0,20000.0,Vadim Silver,Vadim Silver,199800.0
5514,零界战线,December,2019,0.99,20000.0,20000.0,20000.0,Elementman Technology,Elementman Technology,19800.0
5515,Cast VR,February,2021,14.99,20000.0,20000.0,20000.0,Humble Sage Games,Humble Sage Games,299800.0
5516,Way Walkers: University,October,2020,3.99,20000.0,50000.0,35000.0,Hosted Games,Hosted Games,139650.0
5517,SPACE Craft,November,2020,0.49,20000.0,20000.0,20000.0,Enoops,Enoops,9800.0
5518,Rosy Manga,December,2020,1.99,20000.0,20000.0,20000.0,玫瑰工作室,玫瑰工作室,39800.0
5519,Kuro Tactics,July,2021,2.99,20000.0,50000.0,35000.0,KurowareLLC,KurowareLLC,104650.00000000001
5520,致命游戏-Lethal Gamble 1 Werewolf Puzzle,September,2021,6.99,20000.0,50000.0,35000.0,橙光游戏,橙光游戏,244650.0
5521,周松传,October,2021,2.99,20000.0,20000.0,20000.0,周松传工作室,周松传工作室,59800.00000000001
5522,Miasma: Citizens of Free Thought,November,2021,0.99,200000.0,500000.0,350000.0,ESP Games,David Addis,346500.0
5523,SurvivalIsLand,February,2022,4.99,20000.0,20000.0,20000.0,DTMeta,DTMeta,99800.0
5524,Zia and the goddesses of magic,September,2016,9.99,20000.0,20000.0,20000.0,OrionSoft,OrionSoft,199800.0
5525,This is not RPG,June,2017,0.99,20000.0,20000.0,20000.0,zachs123456,zachs123456,19800.0
5526,Awe of Despair,November,2017,7.99,20000.0,20000.0,20000.0,Reliant,Reliant,159800.0
5527,Arena of the Gods,March,2018,5.99,20000.0,20000.0,20000.0,"Baby Dave, Mixtape",A3 Industries,119800.0
5528,Estellium Legends,February,2019,4.99,20000.0,20000.0,20000.0,Team Syukino,Team Syukino,99800.0
5529,Mutagen Extinction,February,2019,4.99,20000.0,20000.0,20000.0,CyOEntertainment,CyO Entertainment,99800.0
5530,Memories on the Shoreline,November,2019,4.99,20000.0,20000.0,20000.0,Crystal Game Works,Crystal Game Works,99800.0
5531,Where Are We Now,September,2019,9.99,20000.0,20000.0,20000.0,The Prime Movers,The Prime Movers,199800.0
5532,亡命尸潮惊魂夜 Escape Zombies At Night,September,2020,0.99,20000.0,20000.0,20000.0,morescore studio,morescore studio,19800.0
5533,Nova Genetics,March,2021,14.99,20000.0,20000.0,20000.0,Reside,ObligeNet,299800.0
5534,Star Fighter,October,2021,0.99,20000.0,20000.0,20000.0,Boom Games,Boom Games,19800.0
5535,Evening Ecchi,December,2021,1.99,20000.0,20000.0,20000.0,玫瑰工作室,Rosa Special Studio,39800.0
5536,捍卫SafeGuard,March,2022,2.99,20000.0,20000.0,20000.0,Sat.Ind,Sat.Ind,59800.00000000001
5537,Cook OL,May,2022,4.99,20000.0,20000.0,20000.0,MX Nice Game,MX Nice Game,99800.0
5538,The Cube Hotel（Ning's Wing 2）,September,2016,2.99,20000.0,20000.0,20000.0,T34 Studio,T34 Studio,59800.00000000001
5539,Think_,December,2020,1.99,20000.0,20000.0,20000.0,MaxPI,MaxPI,39800.0
5540,The Aegis Saga,April,2020,5.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,119800.0
5541,Broken Betrayal,November,2021,10.99,20000.0,20000.0,20000.0,AlphaOne Games,AlphaOne Games,219800.0
5542,Valkyrie Nemesis,March,2022,3.99,20000.0,20000.0,20000.0,Succubella Games,Angel And Demons,79800.0
5543,SnarfQuest Tales,September,2015,19.99,20000.0,20000.0,20000.0,Cellbloc Studios,Cellbloc Studios,399799.99999999994
5544,Mission 1545,December,2017,0.99,20000.0,20000.0,20000.0,City Quests Media UK,City Quests Media UK,19800.0
5545,Infinite Survival,April,2018,3.99,20000.0,20000.0,20000.0,Infinine Games,Infinine Games,79800.0
5546,MAGIC POT&TER BATTLEGROUNDS,May,2021,9.99,20000.0,20000.0,20000.0,"Hede, Hexaluga mines",Hede,199800.0
5547,No.L85,February,2021,0.0,20000.0,20000.0,20000.0,LiZheng,LiZheng,0.0
5548,村庄-The Village,March,2021,8.99,100000.0,200000.0,150000.0,橙光游戏,橙光游戏,1348500.0
5549,Cool Game,June,2022,0.99,20000.0,20000.0,20000.0,Cool Games Studio,Cool Games Studio,19800.0
5550,Truth Of Falchion,July,2018,1.99,20000.0,20000.0,20000.0,Modii Games,Modii Games int.,39800.0
5551,Honor Cry: Aftermath,June,2018,1.99,20000.0,20000.0,20000.0,SimProse Studios,SimProse Studios,39800.0
5552,The Magician's Burden,August,2018,4.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,99800.0
5553,Torn Tales: Rebound Edition,September,2018,14.99,20000.0,20000.0,20000.0,Twistplay,Chilled Mouse,299800.0
5554,梦本无忧,September,2018,2.99,20000.0,20000.0,20000.0,幻想禁,We are Huanxiangjin,59800.00000000001
5555,Void Eclipse,November,2021,10.49,20000.0,20000.0,20000.0,Tau Ceti Studios,Tau Ceti Studios,209800.0
5556,余烬,October,2020,3.99,20000.0,50000.0,35000.0,宁夏华夏西部影视城有限公司,宁夏华夏西部影视城有限公司,139650.0
5557,Pit of Evil,October,2018,5.99,20000.0,20000.0,20000.0,Frogmouth,Frogmouth,119800.0
5558,Defoliation,April,2019,7.99,20000.0,20000.0,20000.0,"Rising Win Tech. CO., LTD","Rising Win Tech. CO., LTD",159800.0
5559,My Isekai After Life is an RPG!?,July,2020,5.99,20000.0,20000.0,20000.0,Nyanko Games,Nyanko Games,119800.0
5560,Infected Prison,February,2021,1.99,20000.0,20000.0,20000.0,HaoChuan,HaoChuan,39800.0
5561,The Expedition,February,2019,0.99,20000.0,20000.0,20000.0,"Life Jumb DT, MyDreamForever",Life Jumb DT,19800.0
5562,去死吧蝙蝠,March,2020,0.99,20000.0,20000.0,20000.0,杰克,杰克,19800.0
5563,VERSUS: The Deathscapes,May,2021,4.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,99800.0
